-119.440000,36.600000,5.000000,2353.000000,608.000000,2505.000000,573.000000,2.286300,69200.000000
-119.440000,36.600000,34.000000,864.000000,184.000000,579.000000,171.000000,2.041700,72500.000000
-119.450000,36.600000,42.000000,510.000000,88.000000,247.000000,99.000000,2.500000,73000.000000
-119.460000,36.610000,13.000000,1348.000000,258.000000,719.000000,246.000000,3.625000,108300.000000
-119.450000,36.610000,24.000000,1302.000000,232.000000,693.000000,243.000000,3.791700,90500.000000
-119.440000,36.610000,17.000000,1531.000000,280.000000,775.000000,246.000000,3.907300,91600.000000
-119.430000,36.590000,15.000000,1371.000000,306.000000,1266.000000,309.000000,1.767000,63300.000000
-119.440000,36.590000,32.000000,1153.000000,236.000000,761.000000,241.000000,2.825000,67600.000000
-119.450000,36.600000,36.000000,2294.000000,489.000000,1430.000000,454.000000,1.897500,60900.000000
-119.440000,36.590000,28.000000,1343.000000,330.000000,1331.000000,305.000000,1.516000,56700.000000
-119.460000,36.600000,18.000000,1404.000000,226.000000,754.000000,229.000000,3.984400,118100.000000
-119.450000,36.590000,41.000000,1749.000000,342.000000,1171.000000,314.000000,1.687500,66100.000000
-119.440000,36.580000,37.000000,1054.000000,239.000000,879.000000,257.000000,2.523400,63500.000000
-119.450000,36.580000,18.000000,1425.000000,280.000000,753.000000,266.000000,3.781300,87300.000000
-119.450000,36.590000,28.000000,1274.000000,215.000000,572.000000,202.000000,3.825000,84200.000000
-119.550000,36.600000,18.000000,2379.000000,448.000000,1638.000000,436.000000,2.309000,57100.000000
-119.540000,36.610000,20.000000,1490.000000,318.000000,1474.000000,326.000000,1.493700,54700.000000
-119.550000,36.610000,14.000000,3004.000000,793.000000,3535.000000,735.000000,1.586000,56900.000000
-119.500000,36.620000,34.000000,1440.000000,267.000000,1018.000000,265.000000,2.220600,63400.000000
-119.490000,36.580000,21.000000,2106.000000,410.000000,867.000000,380.000000,1.991300,95300.000000
-119.520000,36.610000,33.000000,1225.000000,275.000000,1065.000000,248.000000,1.895800,55100.000000
-119.530000,36.610000,33.000000,587.000000,170.000000,730.000000,162.000000,1.562500,55800.000000
-119.600000,36.660000,27.000000,1388.000000,296.000000,1056.000000,284.000000,1.609400,55200.000000
-119.590000,36.640000,27.000000,823.000000,171.000000,798.000000,200.000000,3.052100,113800.000000
-119.530000,36.650000,43.000000,1676.000000,320.000000,1056.000000,276.000000,2.556200,93200.000000
-119.630000,36.600000,33.000000,1589.000000,294.000000,1102.000000,307.000000,1.967600,62400.000000
-119.620000,36.580000,13.000000,1788.000000,405.000000,1652.000000,411.000000,2.685800,62400.000000
-119.590000,36.570000,19.000000,1733.000000,303.000000,911.000000,281.000000,3.598700,131700.000000
-119.600000,36.580000,28.000000,1452.000000,300.000000,919.000000,308.000000,2.828700,73100.000000
-119.610000,36.580000,29.000000,1312.000000,280.000000,788.000000,271.000000,2.697400,73000.000000
-119.620000,36.590000,17.000000,2287.000000,390.000000,1330.000000,393.000000,4.019700,88000.000000
-119.610000,36.590000,10.000000,2842.000000,620.000000,1443.000000,576.000000,2.272700,92700.000000
-119.600000,36.570000,42.000000,2311.000000,439.000000,1347.000000,436.000000,2.555600,69700.000000
-119.600000,36.570000,33.000000,1923.000000,403.000000,1205.000000,389.000000,1.833300,68300.000000
-119.610000,36.570000,42.000000,2242.000000,521.000000,1359.000000,483.000000,1.583300,65100.000000
-119.630000,36.580000,22.000000,1794.000000,435.000000,1127.000000,359.000000,1.264700,55300.000000
-119.600000,36.560000,36.000000,738.000000,168.000000,737.000000,186.000000,1.441500,54400.000000
-119.640000,36.560000,34.000000,576.000000,117.000000,363.000000,97.000000,2.065800,92500.000000
-119.610000,36.560000,34.000000,1911.000000,497.000000,1886.000000,481.000000,1.625000,53000.000000
-119.620000,36.560000,30.000000,1722.000000,372.000000,1467.000000,403.000000,1.887800,51600.000000
-119.530000,36.550000,34.000000,2065.000000,343.000000,1041.000000,313.000000,3.291700,111500.000000
-119.540000,36.520000,16.000000,2703.000000,415.000000,1106.000000,372.000000,4.204500,120900.000000
-119.550000,36.510000,46.000000,1889.000000,390.000000,971.000000,403.000000,2.213200,76600.000000
-119.560000,36.510000,37.000000,1018.000000,213.000000,663.000000,204.000000,1.663500,67000.000000
-119.560000,36.510000,9.000000,3860.000000,809.000000,2157.000000,770.000000,2.503300,70100.000000
-119.550000,36.520000,31.000000,1986.000000,417.000000,1042.000000,422.000000,3.029400,70200.000000
-119.560000,36.530000,19.000000,2746.000000,495.000000,1670.000000,518.000000,3.201900,95700.000000
-119.730000,36.560000,32.000000,1513.000000,272.000000,1038.000000,272.000000,3.046900,82700.000000
-119.670000,36.570000,32.000000,1604.000000,292.000000,868.000000,276.000000,2.190800,110000.000000
-119.650000,36.510000,30.000000,1671.000000,319.000000,966.000000,282.000000,3.133300,100000.000000
-119.590000,36.520000,35.000000,990.000000,192.000000,674.000000,178.000000,3.321400,101600.000000
-119.730000,36.520000,20.000000,1741.000000,331.000000,1466.000000,289.000000,2.592100,94200.000000
-119.770000,36.440000,26.000000,1727.000000,289.000000,802.000000,259.000000,3.208300,75000.000000
-119.690000,36.460000,29.000000,1702.000000,301.000000,914.000000,280.000000,2.812500,79200.000000
-119.690000,36.430000,29.000000,1799.000000,356.000000,1278.000000,387.000000,1.781300,57900.000000
-119.870000,36.540000,34.000000,1370.000000,287.000000,818.000000,269.000000,2.404400,72500.000000
-119.790000,36.550000,32.000000,1393.000000,276.000000,999.000000,245.000000,2.021600,76800.000000
-119.810000,36.510000,31.000000,1241.000000,254.000000,767.000000,226.000000,2.732100,83600.000000
-119.840000,36.540000,19.000000,1310.000000,241.000000,702.000000,217.000000,2.437500,78200.000000
-119.830000,36.540000,31.000000,1732.000000,332.000000,979.000000,294.000000,2.520800,60000.000000
-119.890000,36.640000,34.000000,1422.000000,237.000000,716.000000,222.000000,2.975000,90000.000000
-119.970000,36.570000,17.000000,1497.000000,308.000000,1425.000000,247.000000,2.031300,69400.000000
-119.900000,36.580000,20.000000,1935.000000,363.000000,1319.000000,359.000000,2.481400,74600.000000
-119.810000,36.600000,24.000000,2246.000000,462.000000,1291.000000,394.000000,2.400600,76400.000000
-119.860000,36.450000,19.000000,2439.000000,462.000000,1416.000000,469.000000,2.447400,75600.000000
-119.860000,36.430000,34.000000,1175.000000,251.000000,683.000000,261.000000,1.717600,58400.000000
-119.850000,36.430000,23.000000,1824.000000,354.000000,1146.000000,362.000000,2.891300,60900.000000
-119.970000,36.440000,18.000000,1128.000000,237.000000,772.000000,220.000000,2.177100,39200.000000
-120.080000,36.340000,18.000000,1524.000000,414.000000,2030.000000,356.000000,2.115300,112500.000000
-120.100000,36.160000,17.000000,598.000000,160.000000,715.000000,146.000000,2.329500,55000.000000
-120.100000,36.210000,12.000000,1462.000000,356.000000,1708.000000,367.000000,1.508600,64700.000000
-120.090000,36.190000,12.000000,1923.000000,559.000000,2809.000000,535.000000,1.419100,55100.000000
-120.270000,36.290000,11.000000,1337.000000,412.000000,1376.000000,318.000000,2.439800,87500.000000
-120.430000,36.180000,29.000000,579.000000,116.000000,218.000000,99.000000,2.145800,104200.000000
-120.370000,36.160000,36.000000,613.000000,124.000000,310.000000,124.000000,3.065800,65000.000000
-120.360000,36.140000,18.000000,1206.000000,274.000000,622.000000,217.000000,1.826400,62000.000000
-120.380000,36.150000,17.000000,2279.000000,448.000000,1200.000000,420.000000,2.746100,70000.000000
-120.370000,36.130000,10.000000,2522.000000,533.000000,1335.000000,493.000000,3.263900,86400.000000
-120.370000,36.150000,34.000000,2084.000000,339.000000,868.000000,347.000000,4.381000,86300.000000
-120.350000,36.160000,18.000000,1519.000000,296.000000,846.000000,272.000000,2.779200,85300.000000
-120.350000,36.140000,9.000000,2671.000000,647.000000,1484.000000,541.000000,1.707500,60400.000000
-120.360000,36.130000,29.000000,1938.000000,434.000000,1306.000000,415.000000,3.013400,55500.000000
-120.310000,36.650000,24.000000,943.000000,209.000000,514.000000,156.000000,2.250000,76600.000000
-120.250000,36.650000,31.000000,1177.000000,221.000000,744.000000,223.000000,2.493700,66000.000000
-120.180000,36.590000,25.000000,948.000000,198.000000,613.000000,171.000000,2.302600,90600.000000
-120.190000,36.610000,29.000000,1479.000000,338.000000,1408.000000,322.000000,2.293000,57200.000000
-120.190000,36.600000,25.000000,875.000000,214.000000,931.000000,214.000000,1.553600,58300.000000
-120.220000,36.490000,14.000000,1508.000000,347.000000,1679.000000,345.000000,2.478600,56000.000000
-120.410000,36.770000,24.000000,1335.000000,312.000000,1180.000000,267.000000,1.947000,68900.000000
-120.670000,36.720000,18.000000,819.000000,198.000000,996.000000,198.000000,2.500000,112500.000000
-120.510000,36.550000,20.000000,1193.000000,263.000000,1274.000000,241.000000,1.941700,38800.000000
-120.390000,36.780000,11.000000,1947.000000,488.000000,2104.000000,486.000000,1.718400,55200.000000
-120.380000,36.750000,25.000000,1689.000000,495.000000,1745.000000,457.000000,1.905600,60000.000000
-120.380000,36.760000,25.000000,991.000000,272.000000,941.000000,262.000000,1.812500,58000.000000
-120.380000,36.760000,12.000000,932.000000,244.000000,1043.000000,243.000000,1.403800,54300.000000
-120.460000,36.870000,20.000000,1287.000000,310.000000,954.000000,269.000000,1.338600,63000.000000
-120.450000,36.860000,34.000000,673.000000,173.000000,539.000000,182.000000,2.352300,66000.000000
-120.440000,36.840000,29.000000,1563.000000,293.000000,883.000000,288.000000,2.818200,90500.000000
-120.450000,36.850000,20.000000,1519.000000,376.000000,1681.000000,370.000000,2.175900,58100.000000
-120.510000,36.860000,21.000000,1779.000000,399.000000,1446.000000,371.000000,2.441400,71900.000000
-120.550000,36.970000,42.000000,1766.000000,344.000000,1084.000000,323.000000,2.329500,74400.000000
-120.690000,36.840000,18.000000,902.000000,195.000000,771.000000,174.000000,2.208300,55000.000000
-119.550000,36.510000,46.000000,55.000000,11.000000,26.000000,5.000000,4.125000,67500.000000
-119.540000,36.510000,36.000000,49.000000,7.000000,28.000000,2.000000,4.625000,162500.000000
-122.200000,39.750000,18.000000,2603.000000,576.000000,1616.000000,588.000000,2.019200,63700.000000
-122.180000,39.750000,30.000000,4157.000000,834.000000,1885.000000,774.000000,1.694800,67500.000000
-122.160000,39.740000,20.000000,707.000000,126.000000,337.000000,125.000000,3.046900,85000.000000
-122.190000,39.740000,39.000000,4179.000000,814.000000,2111.000000,809.000000,2.350700,65600.000000
-122.250000,39.790000,16.000000,2127.000000,412.000000,1104.000000,369.000000,3.046900,72200.000000
-122.160000,39.780000,32.000000,1288.000000,221.000000,562.000000,203.000000,2.325000,69600.000000
-122.130000,39.740000,20.000000,1401.000000,280.000000,668.000000,250.000000,2.256900,94300.000000
-122.180000,39.700000,23.000000,1658.000000,307.000000,836.000000,297.000000,3.350000,85400.000000
-122.230000,39.750000,16.000000,2026.000000,396.000000,1031.000000,382.000000,1.937500,73100.000000
-122.740000,39.710000,16.000000,255.000000,73.000000,85.000000,38.000000,1.660700,14999.000000
-122.380000,39.680000,21.000000,1155.000000,210.000000,510.000000,175.000000,2.385100,67500.000000
-122.140000,39.650000,33.000000,419.000000,77.000000,190.000000,67.000000,3.642900,87500.000000
-122.180000,39.550000,28.000000,1471.000000,259.000000,673.000000,246.000000,3.250000,81600.000000
-122.530000,39.500000,25.000000,1231.000000,240.000000,658.000000,211.000000,2.486100,71900.000000
-122.190000,39.530000,34.000000,2679.000000,533.000000,1287.000000,505.000000,2.165000,58700.000000
-122.200000,39.530000,22.000000,3265.000000,658.000000,1647.000000,594.000000,2.356600,71000.000000
-122.230000,39.530000,8.000000,1268.000000,336.000000,1237.000000,326.000000,1.370800,125000.000000
-122.220000,39.510000,17.000000,1201.000000,268.000000,555.000000,277.000000,2.100000,66900.000000
-122.200000,39.520000,39.000000,2551.000000,482.000000,1181.000000,437.000000,2.062500,63400.000000
-122.200000,39.510000,37.000000,2358.000000,413.000000,1060.000000,424.000000,2.833300,69700.000000
-122.190000,39.500000,23.000000,462.000000,97.000000,261.000000,90.000000,2.170500,53000.000000
-122.040000,39.720000,23.000000,2502.000000,481.000000,1443.000000,455.000000,2.562500,70000.000000
-122.050000,39.600000,34.000000,2051.000000,342.000000,958.000000,322.000000,2.846600,95300.000000
-122.100000,39.470000,43.000000,1320.000000,215.000000,512.000000,197.000000,2.491700,77100.000000
-121.940000,39.450000,39.000000,844.000000,161.000000,535.000000,165.000000,1.832000,70500.000000
-122.010000,39.740000,20.000000,2332.000000,518.000000,1856.000000,495.000000,2.174600,58700.000000
-124.170000,40.800000,52.000000,661.000000,316.000000,392.000000,244.000000,0.957000,60000.000000
-124.160000,40.800000,52.000000,2416.000000,618.000000,1150.000000,571.000000,1.730800,80500.000000
-124.160000,40.790000,52.000000,1264.000000,277.000000,591.000000,284.000000,1.777800,76900.000000
-124.170000,40.800000,52.000000,1606.000000,419.000000,891.000000,367.000000,1.585000,75500.000000
-124.170000,40.800000,52.000000,1557.000000,344.000000,758.000000,319.000000,1.852900,62500.000000
-124.160000,40.790000,52.000000,2148.000000,421.000000,975.000000,430.000000,2.256600,92700.000000
-124.160000,40.780000,50.000000,2285.000000,403.000000,837.000000,353.000000,2.541700,85400.000000
-124.170000,40.780000,39.000000,1606.000000,330.000000,731.000000,327.000000,1.636900,68300.000000
-124.190000,40.780000,37.000000,1371.000000,319.000000,640.000000,260.000000,1.824200,70000.000000
-124.180000,40.790000,39.000000,1836.000000,352.000000,883.000000,337.000000,1.745000,70500.000000
-124.180000,40.790000,40.000000,1398.000000,311.000000,788.000000,279.000000,1.466800,64600.000000
-124.170000,40.790000,43.000000,2285.000000,479.000000,1169.000000,482.000000,1.968800,70500.000000
-124.160000,40.780000,43.000000,2241.000000,446.000000,932.000000,395.000000,2.903800,82000.000000
-124.160000,40.770000,35.000000,2141.000000,438.000000,1053.000000,434.000000,2.852900,85600.000000
-124.170000,40.770000,30.000000,1895.000000,366.000000,990.000000,359.000000,2.222700,81300.000000
-124.180000,40.780000,37.000000,1453.000000,293.000000,867.000000,310.000000,2.553600,70200.000000
-124.180000,40.780000,33.000000,1076.000000,222.000000,656.000000,236.000000,2.509600,72200.000000
-124.180000,40.780000,34.000000,1592.000000,364.000000,950.000000,317.000000,2.160700,67000.000000
-124.170000,40.750000,13.000000,2171.000000,339.000000,951.000000,353.000000,4.851600,116100.000000
-124.170000,40.760000,26.000000,1776.000000,361.000000,992.000000,380.000000,2.805600,82800.000000
-124.190000,40.770000,30.000000,2975.000000,634.000000,1367.000000,583.000000,2.442000,69000.000000
-124.150000,40.810000,50.000000,340.000000,74.000000,235.000000,83.000000,1.750000,67500.000000
-124.140000,40.800000,32.000000,1373.000000,312.000000,872.000000,306.000000,2.500000,72600.000000
-124.150000,40.800000,47.000000,1486.000000,335.000000,765.000000,329.000000,1.755000,74100.000000
-124.160000,40.800000,52.000000,2167.000000,480.000000,908.000000,451.000000,1.611100,74700.000000
-124.160000,40.800000,52.000000,1703.000000,500.000000,952.000000,435.000000,1.138600,74100.000000
-124.140000,40.790000,38.000000,1552.000000,290.000000,873.000000,291.000000,2.489600,81000.000000
-124.150000,40.780000,41.000000,2127.000000,358.000000,911.000000,349.000000,3.171100,104200.000000
-124.160000,40.780000,46.000000,1975.000000,346.000000,791.000000,349.000000,3.800000,81800.000000
-124.160000,40.790000,46.000000,3042.000000,597.000000,1206.000000,541.000000,2.113500,90600.000000
-124.150000,40.790000,37.000000,2692.000000,488.000000,1263.000000,486.000000,3.021600,86400.000000
-124.140000,40.780000,35.000000,2426.000000,423.000000,982.000000,432.000000,3.421900,92800.000000
-124.140000,40.770000,27.000000,3046.000000,605.000000,1407.000000,571.000000,2.914300,99600.000000
-124.150000,40.760000,24.000000,2858.000000,511.000000,1388.000000,512.000000,3.375000,100600.000000
-124.150000,40.780000,36.000000,2112.000000,374.000000,829.000000,368.000000,3.398400,90000.000000
-124.110000,40.810000,23.000000,959.000000,212.000000,425.000000,175.000000,2.553600,96100.000000
-124.130000,40.780000,34.000000,2142.000000,420.000000,1056.000000,382.000000,2.110100,86900.000000
-124.130000,40.800000,31.000000,2152.000000,462.000000,1259.000000,420.000000,2.247800,81100.000000
-124.130000,40.790000,29.000000,2474.000000,453.000000,1130.000000,427.000000,2.883300,83000.000000
-124.130000,40.790000,32.000000,2017.000000,359.000000,855.000000,346.000000,3.583300,92800.000000
-124.060000,40.860000,34.000000,4183.000000,702.000000,1891.000000,669.000000,3.221600,98100.000000
-124.050000,40.850000,31.000000,2414.000000,428.000000,1005.000000,401.000000,3.515600,143000.000000
-124.020000,40.800000,22.000000,2588.000000,435.000000,1198.000000,442.000000,3.979200,133900.000000
-124.080000,40.860000,18.000000,1287.000000,484.000000,805.000000,502.000000,1.115700,150000.000000
-124.090000,40.860000,25.000000,1322.000000,387.000000,794.000000,379.000000,1.174200,75000.000000
-124.090000,40.870000,44.000000,692.000000,206.000000,398.000000,211.000000,1.157600,87500.000000
-124.070000,40.870000,47.000000,1765.000000,326.000000,796.000000,333.000000,2.213800,99200.000000
-124.080000,40.870000,29.000000,1710.000000,469.000000,990.000000,425.000000,1.147900,101100.000000
-124.090000,40.880000,50.000000,921.000000,187.000000,420.000000,187.000000,2.218800,105800.000000
-124.070000,40.870000,31.000000,334.000000,134.000000,780.000000,130.000000,0.768400,153100.000000
-124.150000,40.880000,33.000000,2235.000000,506.000000,1165.000000,441.000000,1.725000,57500.000000
-124.100000,40.880000,35.000000,2987.000000,578.000000,1581.000000,585.000000,2.065700,81100.000000
-124.090000,40.880000,31.000000,1982.000000,495.000000,1052.000000,467.000000,1.532600,74100.000000
-124.090000,40.880000,26.000000,2683.000000,555.000000,1353.000000,526.000000,2.432100,82100.000000
-124.100000,40.900000,18.000000,4032.000000,798.000000,1948.000000,775.000000,2.732100,92600.000000
-124.230000,40.810000,52.000000,1112.000000,209.000000,544.000000,172.000000,3.346200,50800.000000
-124.060000,40.880000,12.000000,2087.000000,424.000000,1603.000000,438.000000,2.566700,139500.000000
-123.740000,40.660000,25.000000,2395.000000,431.000000,983.000000,375.000000,3.046900,136000.000000
-124.080000,40.910000,13.000000,2522.000000,719.000000,1381.000000,628.000000,1.666700,78800.000000
-123.760000,41.030000,24.000000,2386.000000,565.000000,1058.000000,414.000000,2.064400,79800.000000
-123.850000,41.320000,31.000000,938.000000,238.000000,425.000000,157.000000,1.048600,36700.000000
-123.720000,41.090000,19.000000,1970.000000,431.000000,1166.000000,363.000000,1.820800,50000.000000
-123.630000,41.110000,19.000000,1797.000000,384.000000,1033.000000,327.000000,1.491100,59200.000000
